year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2021,12,OO,SkyWest Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",230.00,58.00,45.00,10.00,1.00,0.00,2.00,6.00,0.00,5553.00,4633.00,565.00,57.00,0.00,298.00
2021,12,OO,SkyWest Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",195.00,63.00,13.00,1.00,2.00,0.00,47.00,16.00,3.00,3567.00,439.00,54.00,79.00,0.00,2995.00
2021,12,OO,SkyWest Airlines Inc.,SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",165.00,50.00,35.00,15.00,0.00,0.00,0.00,12.00,11.00,3085.00,2229.00,856.00,0.00,0.00,0.00
2021,12,OO,SkyWest Airlines Inc.,SUX,"Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",63.00,11.00,10.00,0.00,0.00,0.00,1.00,2.00,0.00,616.00,556.00,0.00,0.00,0.00,60.00
2021,12,OO,SkyWest Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",128.00,21.00,16.00,0.00,1.00,0.00,4.00,1.00,0.00,1280.00,1019.00,0.00,46.00,0.00,215.00
2021,12,OO,SkyWest Airlines Inc.,TBN,"Fort Leonard Wood, MO: Waynesville-St. Robert Regional Forney Field",53.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,12,OO,SkyWest Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",60.00,17.00,7.00,0.00,0.00,0.00,10.00,1.00,0.00,1937.00,356.00,0.00,0.00,0.00,1581.00
2021,12,OO,SkyWest Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",265.00,48.00,32.00,7.00,0.00,0.00,9.00,6.00,0.00,3304.00,1834.00,729.00,0.00,0.00,741.00
2021,12,OO,SkyWest Airlines Inc.,TUS,"Tucson, AZ: Tucson International",542.00,119.00,75.00,21.00,0.00,1.00,22.00,14.00,0.00,10290.00,6370.00,2267.00,0.00,19.00,1634.00
2021,12,OO,SkyWest Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",94.00,10.00,5.00,0.00,0.00,0.00,5.00,7.00,0.00,922.00,477.00,0.00,0.00,0.00,445.00
2021,12,OO,SkyWest Airlines Inc.,TWF,"Twin Falls, ID: Joslin Field - Magic Valley Regional",31.00,8.00,6.00,2.00,0.00,0.00,0.00,1.00,0.00,529.00,382.00,147.00,0.00,0.00,0.00
2021,12,OO,SkyWest Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",193.00,41.00,26.00,3.00,0.00,0.00,12.00,3.00,0.00,2392.00,1331.00,222.00,0.00,0.00,839.00
2021,12,OO,SkyWest Airlines Inc.,VCT,"Victoria, TX: Victoria Regional",54.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,12,OO,SkyWest Airlines Inc.,VEL,"Vernal, UT: Vernal Regional",58.00,9.00,6.00,1.00,0.00,0.00,2.00,3.00,2.00,807.00,557.00,111.00,0.00,0.00,139.00
2021,12,OO,SkyWest Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",67.00,15.00,6.00,0.00,0.00,0.00,9.00,0.00,0.00,1174.00,608.00,0.00,0.00,0.00,566.00
2021,12,OO,SkyWest Airlines Inc.,XWA,"Williston, ND: Williston Basin International",123.00,32.00,20.00,8.00,0.00,0.00,4.00,10.00,2.00,2334.00,868.00,1214.00,0.00,0.00,252.00
2021,12,OO,SkyWest Airlines Inc.,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",80.00,14.00,7.00,0.00,0.00,0.00,7.00,0.00,0.00,909.00,489.00,0.00,0.00,0.00,420.00
2021,12,QX,Horizon Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,12,QX,Horizon Air,AKN,"King Salmon, AK: King Salmon Airport",30.00,12.00,1.92,0.82,2.32,0.00,6.94,3.00,0.00,657.00,186.00,42.00,94.00,0.00,335.00
2021,12,QX,Horizon Air,ALW,"Walla Walla, WA: Walla Walla Regional",62.00,9.00,2.26,1.58,1.66,0.00,3.50,5.00,0.00,765.00,230.00,220.00,116.00,0.00,199.00
2021,12,QX,Horizon Air,ANC,"Anchorage, AK: Ted Stevens Anchorage International",228.00,83.00,8.69,1.80,24.97,6.22,41.32,32.00,0.00,4624.00,558.00,62.00,874.00,293.00,2837.00
2021,12,QX,Horizon Air,AUS,"Austin, TX: Austin - Bergstrom International",23.00,5.00,2.76,0.15,2.08,0.00,0.00,1.00,0.00,176.00,100.00,7.00,69.00,0.00,0.00
2021,12,QX,Horizon Air,BIL,"Billings, MT: Billings Logan International",60.00,12.00,4.00,0.00,2.92,0.00,5.09,5.00,1.00,601.00,132.00,0.00,126.00,0.00,343.00
2021,12,QX,Horizon Air,BLI,"Bellingham, WA: Bellingham International",105.00,19.00,7.98,1.51,5.36,0.00,4.14,14.00,0.00,1100.00,513.00,38.00,257.00,0.00,292.00
2021,12,QX,Horizon Air,BOI,"Boise, ID: Boise Air Terminal",426.00,117.00,28.85,9.16,29.31,0.00,49.68,16.00,0.00,8842.00,1823.00,855.00,1356.00,0.00,4808.00
2021,12,QX,Horizon Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",84.00,19.00,7.70,0.10,5.64,0.00,5.56,7.00,0.00,1511.00,676.00,20.00,235.00,0.00,580.00
2021,12,QX,Horizon Air,DLG,"Dillingham, AK: Dillingham Airport",30.00,11.00,2.71,0.86,5.69,0.00,1.74,12.00,0.00,477.00,154.00,72.00,161.00,0.00,90.00
2021,12,QX,Horizon Air,EAT,"Wenatchee, WA: Pangborn Memorial",62.00,13.00,4.47,1.00,3.32,0.00,4.20,4.00,0.00,1021.00,287.00,18.00,184.00,0.00,532.00
2021,12,QX,Horizon Air,ELP,"El Paso, TX: El Paso International",29.00,4.00,1.61,0.00,0.58,0.00,1.81,3.00,0.00,169.00,59.00,0.00,11.00,0.00,99.00
2021,12,QX,Horizon Air,EUG,"Eugene, OR: Mahlon Sweet Field",114.00,24.00,9.47,1.14,6.88,0.00,6.51,12.00,0.00,1288.00,503.00,81.00,234.00,0.00,470.00
2021,12,QX,Horizon Air,FAI,"Fairbanks, AK: Fairbanks International",137.00,43.00,8.35,2.61,7.16,0.02,24.87,13.00,0.00,2619.00,455.00,304.00,262.00,1.00,1597.00
2021,12,QX,Horizon Air,FAT,"Fresno, CA: Fresno Yosemite International",94.00,26.00,10.56,0.00,8.03,0.00,7.41,10.00,0.00,1647.00,871.00,0.00,292.00,0.00,484.00
2021,12,QX,Horizon Air,FCA,"Kalispell, MT: Glacier Park International",62.00,15.00,5.44,1.87,2.23,0.00,5.46,2.00,0.00,1167.00,488.00,147.00,114.00,0.00,418.00
2021,12,QX,Horizon Air,GEG,"Spokane, WA: Spokane International",393.00,92.00,33.01,7.84,20.88,0.00,30.28,17.00,0.00,6605.00,2089.00,910.00,817.00,0.00,2789.00
2021,12,QX,Horizon Air,GTF,"Great Falls, MT: Great Falls International",27.00,5.00,1.32,0.73,0.69,0.00,2.26,3.00,0.00,153.00,36.00,19.00,37.00,0.00,61.00
2021,12,QX,Horizon Air,HDN,"Hayden, CO: Yampa Valley",6.00,1.00,0.00,0.59,0.41,0.00,0.00,1.00,0.00,27.00,0.00,16.00,11.00,0.00,0.00
2021,12,QX,Horizon Air,HLN,"Helena, MT: Helena Regional",27.00,6.00,2.22,0.13,0.09,0.00,3.56,2.00,1.00,492.00,113.00,8.00,11.00,0.00,360.00
2021,12,QX,Horizon Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",27.00,5.00,2.38,0.53,2.09,0.00,0.00,0.00,0.00,160.00,66.00,26.00,68.00,0.00,0.00
2021,12,QX,Horizon Air,IDA,"Idaho Falls, ID: Idaho Falls Regional",31.00,6.00,3.19,0.00,0.96,0.00,1.85,2.00,0.00,403.00,151.00,0.00,101.00,0.00,151.00
2021,12,QX,Horizon Air,LAS,"Las Vegas, NV: McCarran International",86.00,16.00,9.20,0.00,4.00,0.00,2.80,4.00,0.00,791.00,515.00,0.00,115.00,0.00,161.00
2021,12,QX,Horizon Air,LAX,"Los Angeles, CA: Los Angeles International",210.00,92.00,15.68,2.18,49.56,0.00,24.57,5.00,0.00,4608.00,784.00,175.00,1789.00,0.00,1860.00
2021,12,QX,Horizon Air,MFR,"Medford, OR: Rogue Valley International - Medford",116.00,30.00,12.80,2.28,7.36,0.00,7.56,7.00,1.00,1594.00,770.00,97.00,239.00,0.00,488.00
2021,12,QX,Horizon Air,MRY,"Monterey, CA: Monterey Regional",53.00,9.00,2.84,1.09,4.66,0.00,0.42,3.00,0.00,559.00,190.00,116.00,205.00,0.00,48.00
2021,12,QX,Horizon Air,MSO,"Missoula, MT: Missoula International",93.00,24.00,7.62,2.00,3.59,0.00,10.79,4.00,1.00,1371.00,547.00,38.00,171.00,0.00,615.00
2021,12,QX,Horizon Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",12.00,4.00,0.63,1.91,0.46,0.00,1.00,0.00,0.00,184.00,22.00,96.00,19.00,0.00,47.00
2021,12,QX,Horizon Air,OAK,"Oakland, CA: Metropolitan Oakland International",69.00,16.00,6.77,2.67,3.66,0.00,2.90,4.00,0.00,799.00,355.00,115.00,142.00,0.00,187.00
2021,12,QX,Horizon Air,ORD,"Chicago, IL: Chicago O'Hare International",23.00,5.00,1.68,0.89,2.44,0.00,0.00,1.00,0.00,471.00,195.00,133.00,143.00,0.00,0.00
2021,12,QX,Horizon Air,PAE,"Everett, WA: Snohomish County",165.00,37.00,7.60,2.82,10.23,0.11,16.24,7.00,0.00,2358.00,481.00,302.00,416.00,6.00,1153.00
2021,12,QX,Horizon Air,PDX,"Portland, OR: Portland International",612.00,147.00,49.72,2.32,39.74,0.70,54.52,18.00,0.00,9740.00,3762.00,165.00,1581.00,14.00,4218.00
2021,12,QX,Horizon Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31.00,7.00,2.17,2.79,2.04,0.00,0.00,0.00,0.00,454.00,139.00,187.00,128.00,0.00,0.00
2021,12,QX,Horizon Air,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",125.00,35.00,18.13,3.49,5.78,0.00,7.59,7.00,0.00,2382.00,1216.00,262.00,343.00,0.00,561.00
2021,12,QX,Horizon Air,PSP,"Palm Springs, CA: Palm Springs International",32.00,9.00,2.87,0.00,2.86,0.00,3.28,1.00,0.00,514.00,240.00,0.00,79.00,0.00,195.00
2021,12,QX,Horizon Air,PUW,"Pullman, WA: Pullman Moscow Regional",85.00,22.00,5.88,1.40,6.18,0.00,8.53,5.00,1.00,1496.00,409.00,153.00,221.00,0.00,713.00
2021,12,QX,Horizon Air,RDD,"Redding, CA: Redding Municipal",31.00,7.00,1.07,0.08,4.65,0.00,1.20,2.00,0.00,333.00,55.00,7.00,117.00,0.00,154.00
2021,12,QX,Horizon Air,RDM,"Bend/Redmond, OR: Roberts Field",167.00,56.00,21.03,3.33,12.49,1.00,18.15,7.00,1.00,3569.00,1138.00,360.00,595.00,54.00,1422.00
2021,12,QX,Horizon Air,RNO,"Reno, NV: Reno/Tahoe International",106.00,24.00,7.69,0.27,5.30,0.00,10.74,4.00,0.00,1691.00,651.00,48.00,193.00,0.00,799.00
2021,12,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",215.00,40.00,13.43,2.17,8.16,0.00,16.24,5.00,0.00,1841.00,774.00,66.00,225.00,0.00,776.00
2021,12,QX,Horizon Air,SBA,"Santa Barbara, CA: Santa Barbara Municipal",26.00,9.00,2.79,2.22,3.00,0.00,1.00,2.00,0.00,570.00,88.00,305.00,150.00,0.00,27.00
2021,12,QX,Horizon Air,SBP,"San Luis Obispo, CA: San Luis County Regional",49.00,7.00,1.31,1.64,1.64,0.00,2.40,2.00,0.00,352.00,133.00,35.00,45.00,0.00,139.00
2021,12,QX,Horizon Air,SEA,"Seattle, WA: Seattle/Tacoma International",2283.00,576.00,127.49,58.31,216.62,0.16,173.41,157.00,3.00,41762.00,11053.00,5448.00,10437.00,4.00,14820.00
2021,12,QX,Horizon Air,SFO,"San Francisco, CA: San Francisco International",168.00,44.00,11.92,0.50,18.77,0.00,12.81,5.00,1.00,2243.00,786.00,38.00,689.00,0.00,730.00
2021,12,QX,Horizon Air,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",175.00,36.00,8.29,1.56,9.57,0.00,16.58,2.00,0.00,1886.00,769.00,28.00,321.00,0.00,768.00
2021,12,QX,Horizon Air,SLC,"Salt Lake City, UT: Salt Lake City International",15.00,11.00,4.51,1.62,1.99,0.00,2.88,0.00,0.00,924.00,392.00,80.00,60.00,0.00,392.00
2021,12,QX,Horizon Air,SMF,"Sacramento, CA: Sacramento International",78.00,20.00,9.47,0.00,4.93,0.00,5.61,3.00,0.00,1222.00,716.00,0.00,160.00,0.00,346.00
2021,12,QX,Horizon Air,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",99.00,20.00,9.52,1.00,7.36,0.00,2.13,5.00,1.00,926.00,562.00,42.00,175.00,0.00,147.00
2021,12,QX,Horizon Air,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",93.00,21.00,8.73,1.00,8.93,0.00,2.33,2.00,3.00,1323.00,787.00,30.00,383.00,0.00,123.00
2021,12,QX,Horizon Air,SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",31.00,10.00,1.00,3.97,3.92,0.00,1.11,3.00,1.00,706.00,18.00,343.00,223.00,0.00,122.00
2021,12,QX,Horizon Air,TUS,"Tucson, AZ: Tucson International",18.00,5.00,0.00,0.04,2.00,0.00,2.96,2.00,0.00,209.00,0.00,4.00,57.00,0.00,148.00
2021,12,QX,Horizon Air,YKM,"Yakima, WA: Yakima Air Terminal/McAllister Field",62.00,14.00,4.79,1.52,2.03,0.00,5.66,5.00,0.00,948.00,299.00,103.00,83.00,0.00,463.00
2021,12,UA,United Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",78.00,29.00,12.66,0.00,2.63,0.00,13.71,2.00,0.00,3067.00,1527.00,0.00,192.00,0.00,1348.00
2021,12,UA,United Air Lines Inc.,ALB,"Albany, NY: Albany International",27.00,6.00,2.21,0.00,0.00,0.00,3.79,0.00,0.00,523.00,184.00,0.00,0.00,0.00,339.00
2021,12,UA,United Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",45.00,26.00,16.40,0.00,5.44,0.00,4.16,0.00,1.00,1541.00,794.00,0.00,280.00,0.00,467.00
2021,12,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",203.00,53.00,25.33,0.00,6.30,0.00,21.38,10.00,0.00,3875.00,1448.00,0.00,248.00,0.00,2179.00
2021,12,UA,United Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",727.00,158.00,82.23,2.94,18.00,0.00,54.84,21.00,0.00,10051.00,4795.00,206.00,862.00,0.00,4188.00
2021,12,UA,United Air Lines Inc.,BDL,"Hartford, CT: Bradley International",140.00,21.00,9.24,1.20,3.16,0.00,7.40,4.00,1.00,1280.00,459.00,182.00,94.00,0.00,545.00
2021,12,UA,United Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",61.00,21.00,10.60,0.00,0.59,0.00,9.81,2.00,0.00,2270.00,500.00,0.00,44.00,0.00,1726.00
2021,12,UA,United Air Lines Inc.,BNA,"Nashville, TN: Nashville International",221.00,51.00,22.06,0.00,4.79,0.00,24.15,11.00,0.00,3372.00,1179.00,0.00,212.00,0.00,1981.00
2021,12,UA,United Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",72.00,26.00,12.86,0.00,1.65,0.00,11.49,0.00,1.00,1987.00,852.00,0.00,84.00,0.00,1051.00
2021,12,UA,United Air Lines Inc.,BOS,"Boston, MA: Logan International",847.00,145.00,78.11,0.00,8.31,0.00,58.58,17.00,0.00,12240.00,5539.00,0.00,308.00,0.00,6393.00
2021,12,UA,United Air Lines Inc.,BQN,"Aguadilla, PR: Rafael Hernandez",31.00,16.00,11.82,0.00,1.82,0.00,2.37,1.00,0.00,869.00,630.00,0.00,86.00,0.00,153.00
2021,12,UA,United Air Lines Inc.,BTV,"Burlington, VT: Burlington International",34.00,12.00,4.72,0.85,0.66,0.00,5.77,1.00,0.00,1437.00,170.00,659.00,14.00,0.00,594.00
2021,12,UA,United Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",32.00,10.00,2.20,0.00,1.93,0.00,5.87,1.00,0.00,453.00,96.00,0.00,86.00,0.00,271.00
2021,12,UA,United Air Lines Inc.,BUR,"Burbank, CA: Bob Hope",15.00,2.00,0.80,0.00,0.20,0.00,1.00,0.00,0.00,102.00,41.00,0.00,10.00,0.00,51.00
2021,12,UA,United Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",239.00,28.00,12.26,0.00,3.03,0.00,12.71,9.00,0.00,1482.00,531.00,0.00,70.00,0.00,881.00
2021,12,UA,United Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",115.00,31.00,17.35,0.00,4.92,0.00,8.73,4.00,1.00,2821.00,1467.00,0.00,315.00,0.00,1039.00
2021,12,UA,United Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",35.00,15.00,4.63,0.00,3.57,0.00,6.81,2.00,1.00,645.00,180.00,0.00,90.00,0.00,375.00
2021,12,UA,United Air Lines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",28.00,10.00,5.18,0.74,0.05,0.00,4.02,0.00,0.00,1271.00,240.00,538.00,4.00,0.00,489.00
2021,12,UA,United Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",806.00,140.00,63.86,0.98,9.47,0.33,65.35,53.00,0.00,10671.00,5092.00,309.00,435.00,13.00,4822.00
2021,12,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",58.00,23.00,10.46,0.00,1.99,0.00,10.55,4.00,0.00,1041.00,485.00,0.00,78.00,0.00,478.00
2021,12,UA,United Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",76.00,18.00,9.81,0.00,2.47,0.00,5.72,2.00,0.00,884.00,461.00,0.00,77.00,0.00,346.00
2021,12,UA,United Air Lines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",78.00,18.00,6.44,1.00,5.08,0.00,5.48,4.00,1.00,888.00,328.00,42.00,151.00,0.00,367.00
2021,12,UA,United Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",87.00,15.00,8.74,0.00,0.16,0.00,6.10,1.00,0.00,1159.00,636.00,0.00,16.00,0.00,507.00
2021,12,UA,United Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",197.00,34.00,11.62,1.00,5.38,0.00,16.00,13.00,0.00,2032.00,435.00,148.00,161.00,0.00,1288.00
2021,12,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",6363.00,1440.00,471.27,33.45,517.90,1.00,416.37,179.00,4.00,98378.00,34874.00,4087.00,24075.00,116.00,35226.00
2021,12,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",468.00,116.00,61.46,0.00,11.43,0.00,43.11,17.00,0.00,6655.00,2999.00,0.00,436.00,0.00,3220.00
2021,12,UA,United Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",84.00,22.00,7.31,1.93,2.25,0.00,10.51,3.00,0.00,2601.00,431.00,1274.00,61.00,0.00,835.00
2021,12,UA,United Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",43.00,7.00,3.32,0.00,0.06,0.00,3.62,1.00,0.00,466.00,165.00,0.00,4.00,0.00,297.00
2021,12,UA,United Air Lines Inc.,EGE,"Eagle, CO: Eagle County Regional",52.00,22.00,7.47,0.92,12.17,0.00,1.44,13.00,3.00,1588.00,501.00,143.00,885.00,0.00,59.00
2021,12,UA,United Air Lines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",46.00,12.00,6.86,0.00,0.34,0.00,4.80,2.00,0.00,850.00,373.00,0.00,14.00,0.00,463.00
2021,12,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",5279.00,1523.00,415.68,8.22,681.53,0.52,417.05,286.00,9.00,90629.00,24757.00,528.00,30955.00,11.00,34378.00
2021,12,UA,United Air Lines Inc.,FCA,"Kalispell, MT: Glacier Park International",46.00,21.00,15.09,0.00,0.98,0.00,4.94,0.00,1.00,880.00,569.00,0.00,34.00,0.00,277.00
2021,12,UA,United Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",838.00,164.00,79.74,1.92,26.75,0.00,55.59,30.00,4.00,10254.00,4813.00,323.00,1058.00,0.00,4060.00
2021,12,UA,United Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",23.00,6.00,3.35,0.00,0.00,0.00,2.65,2.00,0.00,212.00,85.00,0.00,0.00,0.00,127.00
2021,12,UA,United Air Lines Inc.,GEG,"Spokane, WA: Spokane International",76.00,33.00,18.27,0.00,4.10,0.00,10.63,0.00,0.00,1812.00,1016.00,0.00,170.00,0.00,626.00
2021,12,UA,United Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",80.00,17.00,9.87,0.00,1.07,0.00,6.06,0.00,0.00,1052.00,765.00,0.00,44.00,0.00,243.00
2021,12,UA,United Air Lines Inc.,GUM,"Guam, TT: Guam International",62.00,7.00,4.78,0.00,0.19,0.00,2.03,0.00,0.00,450.00,240.00,0.00,6.00,0.00,204.00
2021,12,UA,United Air Lines Inc.,HDN,"Hayden, CO: Yampa Valley",71.00,31.00,12.00,2.90,7.36,0.00,8.73,3.00,1.00,2527.00,785.00,582.00,517.00,0.00,643.00
2021,12,UA,United Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",517.00,128.00,78.19,0.71,31.95,0.00,17.16,12.00,0.00,6042.00,3271.00,199.00,1177.00,0.00,1395.00
2021,12,UA,United Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",2253.00,314.00,151.34,10.03,45.54,0.00,107.08,46.00,4.00,18329.00,7386.00,533.00,1733.00,0.00,8677.00
2021,12,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",4842.00,782.00,345.71,7.64,154.28,0.00,274.37,140.00,6.00,52141.00,21281.00,701.00,6023.00,0.00,24136.00
2021,12,UA,United Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",23.00,7.00,2.09,0.00,0.00,0.00,4.91,0.00,0.00,272.00,90.00,0.00,0.00,0.00,182.00
2021,12,UA,United Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",91.00,15.00,6.28,0.00,1.59,0.00,7.13,1.00,0.00,775.00,250.00,0.00,58.00,0.00,467.00
2021,12,UA,United Air Lines Inc.,ITO,"Hilo, HI: Hilo International",26.00,9.00,6.53,0.00,0.94,0.00,1.53,0.00,0.00,528.00,392.00,0.00,67.00,0.00,69.00
2021,12,UA,United Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",129.00,50.00,21.15,0.93,10.09,0.00,17.82,9.00,1.00,4116.00,1559.00,121.00,644.00,0.00,1792.00
2021,12,UA,United Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",138.00,54.00,27.27,0.00,4.46,0.00,22.27,3.00,0.00,3845.00,1894.00,0.00,196.00,0.00,1755.00
2021,12,UA,United Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",121.00,14.00,8.46,0.00,1.11,0.00,4.43,7.00,0.00,759.00,297.00,0.00,26.00,0.00,436.00
2021,12,UA,United Air Lines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",205.00,45.00,28.19,0.00,7.64,0.00,9.17,5.00,0.00,3470.00,1853.00,0.00,239.00,0.00,1378.00
2021,12,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",963.00,255.00,108.31,4.40,63.45,0.00,78.84,27.00,3.00,14182.00,5558.00,281.00,2681.00,0.00,5662.00
2021,12,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2119.00,479.00,239.87,3.71,135.04,0.00,100.39,84.00,6.00,31491.00,16440.00,415.00,5142.00,0.00,9494.00
2021,12,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",465.00,101.00,34.00,1.00,16.49,0.40,49.12,9.00,0.00,6262.00,2096.00,17.00,632.00,48.00,3469.00
2021,12,UA,United Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",142.00,35.00,20.21,0.00,9.21,0.00,5.58,3.00,1.00,1736.00,786.00,0.00,282.00,0.00,668.00
2021,12,UA,United Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",144.00,42.00,25.87,1.33,2.92,0.00,11.88,2.00,0.00,3230.00,1950.00,71.00,124.00,0.00,1085.00
2021,12,UA,United Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1249.00,263.00,133.58,1.83,43.88,0.00,83.71,49.00,2.00,16313.00,7603.00,195.00,1609.00,0.00,6906.00
2021,12,UA,United Air Lines Inc.,MEM,"Memphis, TN: Memphis International",18.00,2.00,1.59,0.00,0.00,0.00,0.41,0.00,0.00,246.00,152.00,0.00,0.00,0.00,94.00
2021,12,UA,United Air Lines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",31.00,6.00,4.08,0.00,1.44,0.00,0.48,0.00,0.00,219.00,111.00,0.00,62.00,0.00,46.00
2021,12,UA,United Air Lines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",31.00,15.00,7.19,1.00,1.02,0.00,5.79,0.00,0.00,1573.00,373.00,627.00,87.00,0.00,486.00
2021,12,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",554.00,160.00,71.52,0.00,27.45,0.00,61.03,24.00,3.00,9635.00,3718.00,0.00,1304.00,0.00,4613.00
2021,12,UA,United Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",85.00,14.00,6.56,0.00,2.17,0.00,5.27,2.00,0.00,938.00,464.00,0.00,102.00,0.00,372.00
2021,12,UA,United Air Lines Inc.,MSO,"Missoula, MT: Missoula International",47.00,21.00,11.58,0.00,1.05,0.00,8.36,0.00,0.00,1310.00,625.00,0.00,93.00,0.00,592.00
2021,12,UA,United Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",249.00,72.00,31.29,3.46,9.92,0.00,27.33,5.00,1.00,5920.00,2347.00,770.00,427.00,0.00,2376.00
2021,12,UA,United Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",398.00,89.00,44.07,2.62,9.39,0.00,32.91,12.00,11.00,5488.00,2642.00,316.00,333.00,0.00,2197.00
2021,12,UA,United Air Lines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",64.00,28.00,11.90,0.83,6.97,0.00,8.31,4.00,1.00,2728.00,683.00,574.00,346.00,0.00,1125.00
2021,12,UA,United Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",328.00,124.00,50.18,2.05,59.54,0.00,12.24,10.00,1.00,5808.00,2393.00,60.00,2058.00,0.00,1297.00
